"","site","year","zone","transect","CA_MPA_Name_Short","site_status","site_designation","SPUL_bio","SPUL_legal_bio","ALLURCH","MACPYRAD","MESFRAAD","PANINT","SPUL","SPUL_legal","STRPURAD"
"10689","SCI_PAINTED_CAVE_E",2005,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.544510695472472,0.544510695472472,0,0,0,0,4,4,0
"10690","SCI_PAINTED_CAVE_E",2005,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.103820457580224,0.103820457580224,0,0,0,0,1,1,0
"10691","SCI_PAINTED_CAVE_E",2006,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.143095984794476,0.143095984794476,567,0,7,0,1,1,560
"10692","SCI_PAINTED_CAVE_E",2006,"INNER","2","Painted Cave SMCA","mpa","SMCA",0,0,249,0,70,0,0,0,179
"10693","SCI_PAINTED_CAVE_E",2006,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.0723564731742364,0.0723564731742364,0,0,0,0,1,1,0
"10694","SCI_PAINTED_CAVE_E",2006,"INNER","4","Painted Cave SMCA","mpa","SMCA",0.315823526209143,0.315823526209143,0,0,0,0,1,1,0
"10695","SCI_PAINTED_CAVE_E",2006,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0.0871629357025857,0.0871629357025857,39,0,32,0,1,1,7
"10696","SCI_PAINTED_CAVE_E",2006,"OUTER","2","Painted Cave SMCA","mpa","SMCA",1.13040121318799,1.08251623173269,202,0,76,0,7,6,126
"10697","SCI_PAINTED_CAVE_E",2006,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.766914644634605,0.766914644634605,0,0,0,0,4,4,0
"10698","SCI_PAINTED_CAVE_E",2006,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.731590469961016,0.731590469961016,0,0,0,0,2,2,0
"10699","SCI_PAINTED_CAVE_E",2007,"INNER","1","Painted Cave SMCA","mpa","SMCA",0,0,1080,0,13,0,0,0,1067
"10700","SCI_PAINTED_CAVE_E",2007,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.0871629357025857,0.0871629357025857,850,0,20,0,1,1,830
"10701","SCI_PAINTED_CAVE_E",2007,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.699147968195397,0.699147968195397,0,0,0,0,3,3,0
"10702","SCI_PAINTED_CAVE_E",2007,"INNER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10703","SCI_PAINTED_CAVE_E",2007,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0.523464441369591,0.523464441369591,930,0,223,0,3,3,707
"10704","SCI_PAINTED_CAVE_E",2007,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0,0,295,0,170,0,0,0,125
"10705","SCI_PAINTED_CAVE_E",2007,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.428698794141819,0.428698794141819,0,0,0,0,2,2,0
"10706","SCI_PAINTED_CAVE_E",2007,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.122431037738923,0.122431037738923,0,0,0,0,1,1,0
"10707","SCI_PAINTED_CAVE_E",2008,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.83686261818331,0.771247304222594,679,0,118,0,4,3,561
"10708","SCI_PAINTED_CAVE_E",2008,"INNER","2","Painted Cave SMCA","mpa","SMCA",1.6189810968423,1.57621858084224,554,0,105,0,5,4,449
"10709","SCI_PAINTED_CAVE_E",2008,"INNER","3","Painted Cave SMCA","mpa","SMCA",1.07441104169378,1.07441104169378,0,0,0,0,4,4,0
"10710","SCI_PAINTED_CAVE_E",2008,"INNER","4","Painted Cave SMCA","mpa","SMCA",1.17956177199842,1.17956177199842,0,0,0,0,4,4,0
"10711","SCI_PAINTED_CAVE_E",2008,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0.572076233856086,0.572076233856086,27,1,23,0,2,2,4
"10712","SCI_PAINTED_CAVE_E",2008,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.248303718669259,0.248303718669259,17,0,17,0,1,1,0
"10713","SCI_PAINTED_CAVE_E",2008,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.264196097010689,0.264196097010689,0,0,0,0,1,1,0
"10714","SCI_PAINTED_CAVE_E",2008,"OUTER","4","Painted Cave SMCA","mpa","SMCA",1.03814173693144,1.03814173693144,0,0,0,0,3,3,0
"10715","SCI_PAINTED_CAVE_E",2009,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.122431037738923,0.122431037738923,914,0,250,0,1,1,664
"10716","SCI_PAINTED_CAVE_E",2009,"INNER","2","Painted Cave SMCA","mpa","SMCA",0,0,85,0,28,0,0,0,57
"10717","SCI_PAINTED_CAVE_E",2009,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.00648362808883566,0,0,0,0,0,1,0,0
"10718","SCI_PAINTED_CAVE_E",2009,"INNER","4","Painted Cave SMCA","mpa","SMCA",0.557287223416828,0.481353041401058,0,0,0,0,6,2,0
"10719","SCI_PAINTED_CAVE_E",2009,"OUTER","1","Painted Cave SMCA","mpa","SMCA",1.77022346948736,1.77022346948736,55,0,36,0,4,4,19
"10720","SCI_PAINTED_CAVE_E",2009,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.288767708855519,0.280738712677276,33,123,33,0,2,1,0
"10721","SCI_PAINTED_CAVE_E",2009,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10722","SCI_PAINTED_CAVE_E",2009,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10723","SCI_PAINTED_CAVE_E",2010,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.932626847262235,0.932626847262235,717,0,210,0,3,3,507
"10724","SCI_PAINTED_CAVE_E",2010,"INNER","2","Painted Cave SMCA","mpa","SMCA",0,0,95,0,24,0,0,0,71
"10725","SCI_PAINTED_CAVE_E",2010,"INNER","3","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10726","SCI_PAINTED_CAVE_E",2010,"INNER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10727","SCI_PAINTED_CAVE_E",2010,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0,0,63,0,27,0,0,0,36
"10728","SCI_PAINTED_CAVE_E",2010,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.264196097010689,0.264196097010689,124,0,65,0,1,1,59
"10729","SCI_PAINTED_CAVE_E",2010,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.685055786733534,0.670998493308637,0,0,0,0,3,2,0
"10730","SCI_PAINTED_CAVE_E",2010,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.0258601896895957,0,0,0,0,0,1,0,0
"10731","SCI_PAINTED_CAVE_E",2011,"INNER","1","Painted Cave SMCA","mpa","SMCA",1.10071792311846,1.10071792311846,375,0,133,0,3,3,242
"10732","SCI_PAINTED_CAVE_E",2011,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.303866282030045,0.303866282030045,781,0,81,0,2,2,700
"10733","SCI_PAINTED_CAVE_E",2011,"INNER","3","Painted Cave SMCA","mpa","SMCA",1.41396203145083,1.41396203145083,0,0,0,0,4,4,0
"10734","SCI_PAINTED_CAVE_E",2011,"INNER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10735","SCI_PAINTED_CAVE_E",2011,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0.0478849814553031,0,746,0,207,0,1,0,539
"10736","SCI_PAINTED_CAVE_E",2011,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.059298332327532,0,217,0,107,0,1,0,110
"10737","SCI_PAINTED_CAVE_E",2011,"OUTER","3","Painted Cave SMCA","mpa","SMCA",1.52427820775279,1.4906578759494,0,0,0,0,6,5,0
"10738","SCI_PAINTED_CAVE_E",2011,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.692888847073384,0.466161859948327,0,0,0,0,8,3,0
"10739","SCI_PAINTED_CAVE_E",2012,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.460890655376315,0.460890655376315,2124,0,24,0,1,1,2100
"10740","SCI_PAINTED_CAVE_E",2012,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.394331967475809,0.394331967475809,486,0,42,0,1,1,444
"10741","SCI_PAINTED_CAVE_E",2012,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.921492494915618,0.921492494915618,0,0,0,0,2,2,0
"10742","SCI_PAINTED_CAVE_E",2012,"INNER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10743","SCI_PAINTED_CAVE_E",2012,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0.190507845146374,0.190507845146374,560,0,292,0,2,2,268
"10744","SCI_PAINTED_CAVE_E",2012,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.717652703607862,0.717652703607862,826,0,408,1,2,2,418
"10745","SCI_PAINTED_CAVE_E",2012,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.112875267932676,0.112875267932676,0,0,0,0,1,1,0
"10746","SCI_PAINTED_CAVE_E",2012,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.42037482829739,0.42037482829739,0,0,0,0,2,2,0
"10747","SCI_PAINTED_CAVE_E",2014,"INNER","1","Painted Cave SMCA","mpa","SMCA",0,0,400,0,26,0,0,0,374
"10748","SCI_PAINTED_CAVE_E",2014,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.21768496031211,0.21768496031211,410,0,96,0,2,2,314
"10749","SCI_PAINTED_CAVE_E",2014,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.137971787134952,0.0723564731742364,0,0,0,0,2,1,0
"10750","SCI_PAINTED_CAVE_E",2014,"INNER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10751","SCI_PAINTED_CAVE_E",2014,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0.673188776246358,0.673188776246358,1374,0,320,0,1,1,1054
"10752","SCI_PAINTED_CAVE_E",2014,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.76676833060036,0.76676833060036,794,0,230,0,1,1,564
"10753","SCI_PAINTED_CAVE_E",2014,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.103820457580224,0.103820457580224,0,0,0,0,1,1,0
"10754","SCI_PAINTED_CAVE_E",2014,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.140555497273033,0.0871629357025857,0,0,0,0,2,1,0
"10755","SCI_PAINTED_CAVE_E",2015,"INNER","1","Painted Cave SMCA","mpa","SMCA",0,0,1129,0,41,0,0,0,1088
"10756","SCI_PAINTED_CAVE_E",2015,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.0102936605551827,0,268,0,66,0,2,0,202
"10757","SCI_PAINTED_CAVE_E",2015,"INNER","3","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10758","SCI_PAINTED_CAVE_E",2015,"INNER","4","Painted Cave SMCA","mpa","SMCA",0.00304176533819001,0,0,0,0,0,1,0,0
"10759","SCI_PAINTED_CAVE_E",2015,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0.560503307307369,0.548872848940941,531,0,219,0,4,2,312
"10760","SCI_PAINTED_CAVE_E",2015,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.0131758264558351,0,268,0,113,0,2,0,155
"10761","SCI_PAINTED_CAVE_E",2015,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.0168431764376405,0,0,0,0,0,3,0,0
"10762","SCI_PAINTED_CAVE_E",2015,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.187962440550707,0.17816537166556,0,0,0,0,2,1,0
"10763","SCI_PAINTED_CAVE_E",2016,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.343307178154842,0.248303718669259,0,0,0,0,11,1,0
"10764","SCI_PAINTED_CAVE_E",2016,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.597874285002591,0.509099305584905,0,0,0,0,10,1,0
"10765","SCI_PAINTED_CAVE_E",2016,"INNER","3","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10766","SCI_PAINTED_CAVE_E",2016,"INNER","4","Painted Cave SMCA","mpa","SMCA",0.0465288025680689,0,0,0,0,0,6,0,0
"10767","SCI_PAINTED_CAVE_E",2016,"OUTER","1","Painted Cave SMCA","mpa","SMCA",1.92419617123854,1.83714085801066,0,0,0,0,12,4,0
"10768","SCI_PAINTED_CAVE_E",2016,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.514228100835391,0.46888613169487,0,0,0,0,10,2,0
"10769","SCI_PAINTED_CAVE_E",2016,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.838282574816591,0.83364283664352,0,0,0,0,3,1,0
"10770","SCI_PAINTED_CAVE_E",2016,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.152465639587682,0.0795347251987156,0,0,0,0,8,1,0
"10771","SCI_PAINTED_CAVE_E",2017,"INNER","1","Painted Cave SMCA","mpa","SMCA",1.47981140605806,1.28390561311137,201,0,8,0,12,7,193
"10772","SCI_PAINTED_CAVE_E",2017,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.552980463761822,0.323008254525069,78,0,8,0,9,3,70
"10773","SCI_PAINTED_CAVE_E",2017,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.104277900547301,0,0,0,0,0,6,0,0
"10774","SCI_PAINTED_CAVE_E",2017,"INNER","4","Painted Cave SMCA","mpa","SMCA",0.331214821851583,0.154230326709133,0,0,0,0,10,1,0
"10775","SCI_PAINTED_CAVE_E",2017,"OUTER","1","Painted Cave SMCA","mpa","SMCA",2.40928235067494,1.8965048240992,298,0,54,0,20,5,244
"10776","SCI_PAINTED_CAVE_E",2017,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.179514457718043,0.0723564731742364,603,0,167,5,5,1,436
"10777","SCI_PAINTED_CAVE_E",2017,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.0361115575583793,0,0,0,0,0,4,0,0
"10778","SCI_PAINTED_CAVE_E",2017,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.876396292799672,0.853931266302945,0,0,0,0,3,2,0
"10779","SCI_PAINTED_CAVE_E",2018,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.215267593549518,0,135,0,3,0,9,0,132
"10780","SCI_PAINTED_CAVE_E",2018,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.568599167913571,0.294811471677593,375,0,35,0,12,2,340
"10781","SCI_PAINTED_CAVE_E",2018,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.594867688162179,0.362359517214997,0,0,0,0,7,3,0
"10782","SCI_PAINTED_CAVE_E",2018,"INNER","4","Painted Cave SMCA","mpa","SMCA",0.400393869323886,0,0,0,0,0,9,0,0
"10783","SCI_PAINTED_CAVE_E",2018,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0.849155383346477,0.703499993131324,486,0,102,0,8,1,384
"10784","SCI_PAINTED_CAVE_E",2018,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.253259791040403,0.0723564731742364,723,0,289,0,7,1,434
"10785","SCI_PAINTED_CAVE_E",2018,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.318063471431767,0.112875267932676,0,0,0,0,7,1,0
"10786","SCI_PAINTED_CAVE_E",2018,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.145798032794454,0,0,0,0,0,6,0,0
"10787","SCI_PAINTED_CAVE_E",2019,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.578721846814278,0.335703960445842,210,0,12,0,10,3,198
"10788","SCI_PAINTED_CAVE_E",2019,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.305314703636615,0.0795347251987156,258,0,22,0,5,1,236
"10789","SCI_PAINTED_CAVE_E",2019,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.0656153139607159,0,0,0,0,0,1,0,0
"10790","SCI_PAINTED_CAVE_E",2019,"INNER","4","Painted Cave SMCA","mpa","SMCA",0.225566161830655,0.112875267932676,0,0,0,0,3,1,0
"10791","SCI_PAINTED_CAVE_E",2019,"OUTER","1","Painted Cave SMCA","mpa","SMCA",1.12272675388373,0.62561717190492,731,0,46,0,13,4,685
"10792","SCI_PAINTED_CAVE_E",2019,"OUTER","2","Painted Cave SMCA","mpa","SMCA",1.50332832499204,1.35181599850033,688,0,201,0,8,5,487
"10793","SCI_PAINTED_CAVE_E",2019,"OUTER","3","Painted Cave SMCA","mpa","SMCA",1.01828191054702,0.845483282803466,0,0,0,0,8,5,0
"10794","SCI_PAINTED_CAVE_E",2019,"OUTER","4","Painted Cave SMCA","mpa","SMCA",1.45760704290512,1.24204589916151,0,0,0,0,10,6,0
"10795","SCI_PAINTED_CAVE_E",2020,"INNER","1","Painted Cave SMCA","mpa","SMCA",1.44869846587137,1.44869846587137,228,0,14,0,12,12,214
"10796","SCI_PAINTED_CAVE_E",2020,"INNER","2","Painted Cave SMCA","mpa","SMCA",1.50598106547304,1.28375705578157,174,0,12,0,11,7,162
"10797","SCI_PAINTED_CAVE_E",2020,"INNER","3","Painted Cave SMCA","mpa","SMCA",1.2183650564344,1.2183650564344,0,0,0,0,6,6,0
"10798","SCI_PAINTED_CAVE_E",2020,"INNER","4","Painted Cave SMCA","mpa","SMCA",2.41134381555056,2.36345883409526,0,0,0,0,10,9,0
"10799","SCI_PAINTED_CAVE_E",2020,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0.602017208876889,0.441512353948991,748,0,16,0,7,3,732
"10800","SCI_PAINTED_CAVE_E",2020,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.160443068814615,0.122431037738923,705,0,35,0,2,1,670
"10801","SCI_PAINTED_CAVE_E",2020,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.401994785460428,0.294811471677593,0,0,0,0,4,2,0
"10802","SCI_PAINTED_CAVE_E",2020,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.597099551862943,0.460890655376315,0,0,0,0,5,1,0
"10803","SCI_PAINTED_CAVE_W",2003,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.533775249176996,0.500154917373609,0,0,0,0,4,3,0
"10804","SCI_PAINTED_CAVE_W",2003,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.258909512421395,0.233049322731799,0,0,0,0,2,1,0
"10805","SCI_PAINTED_CAVE_W",2003,"INNER","3","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10806","SCI_PAINTED_CAVE_W",2003,"INNER","4","Painted Cave SMCA","mpa","SMCA",0.130842856457497,0,0,0,0,0,3,0,0
"10807","SCI_PAINTED_CAVE_W",2003,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0.456429809859089,0.334086998891845,0,0,0,0,6,2,0
"10808","SCI_PAINTED_CAVE_W",2003,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.0295741597212854,0,0,0,0,0,1,0,0
"10809","SCI_PAINTED_CAVE_W",2003,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.290436554929352,0.233049322731799,0,0,0,0,3,1,0
"10810","SCI_PAINTED_CAVE_W",2003,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.0478849814553031,0,0,0,0,0,1,0,0
"10811","SCI_PAINTED_CAVE_W",2004,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.534191308934106,0.474892976606574,174,0,120,0,4,3,54
"10812","SCI_PAINTED_CAVE_W",2004,"INNER","2","Painted Cave SMCA","mpa","SMCA",0,0,3000,0,525,0,0,0,2475
"10813","SCI_PAINTED_CAVE_W",2004,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.159519408876822,0.159519408876822,0,0,0,0,2,2,0
"10814","SCI_PAINTED_CAVE_W",2004,"INNER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10815","SCI_PAINTED_CAVE_W",2004,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0,0,0,11,0,0,0,0,0
"10816","SCI_PAINTED_CAVE_W",2004,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0,0,0,6,0,0,0,0,0
"10817","SCI_PAINTED_CAVE_W",2004,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.0478849814553031,0,0,0,0,0,1,0,0
"10818","SCI_PAINTED_CAVE_W",2004,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10819","SCI_PAINTED_CAVE_W",2005,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.0427625160000547,0,166,227,158,0,1,0,8
"10820","SCI_PAINTED_CAVE_W",2005,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.103820457580224,0.103820457580224,1496,42,363,0,1,1,1133
"10821","SCI_PAINTED_CAVE_W",2005,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.325435368652642,0.325435368652642,0,0,0,0,3,3,0
"10822","SCI_PAINTED_CAVE_W",2005,"INNER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10823","SCI_PAINTED_CAVE_W",2005,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0,0,17,377,16,0,0,0,1
"10824","SCI_PAINTED_CAVE_W",2005,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.245450684974535,0.245450684974535,0,225,0,0,2,2,0
"10825","SCI_PAINTED_CAVE_W",2005,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10826","SCI_PAINTED_CAVE_W",2005,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10827","SCI_PAINTED_CAVE_W",2006,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.0723564731742364,0.0723564731742364,1249,56,348,0,1,1,901
"10828","SCI_PAINTED_CAVE_W",2006,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.059298332327532,0,443,75,360,0,1,0,83
"10829","SCI_PAINTED_CAVE_W",2006,"INNER","3","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10830","SCI_PAINTED_CAVE_W",2006,"INNER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10831","SCI_PAINTED_CAVE_W",2006,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0.059298332327532,0,26,108,20,0,1,0,6
"10832","SCI_PAINTED_CAVE_W",2006,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.0723564731742364,0.0723564731742364,9,98,9,0,1,1,0
"10833","SCI_PAINTED_CAVE_W",2006,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10834","SCI_PAINTED_CAVE_W",2006,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10835","SCI_PAINTED_CAVE_W",2007,"INNER","1","Painted Cave SMCA","mpa","SMCA",0,0,741,322,430,0,0,0,311
"10836","SCI_PAINTED_CAVE_W",2007,"INNER","2","Painted Cave SMCA","mpa","SMCA",0,0,964,0,201,0,0,0,763
"10837","SCI_PAINTED_CAVE_W",2007,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.16591595977582,0.16591595977582,0,0,0,0,1,1,0
"10838","SCI_PAINTED_CAVE_W",2007,"INNER","4","Painted Cave SMCA","mpa","SMCA",0.0585393918480385,0,0,0,0,0,2,0,0
"10839","SCI_PAINTED_CAVE_W",2007,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0,0,8,142,7,0,0,0,1
"10840","SCI_PAINTED_CAVE_W",2007,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0,0,20,34,10,0,0,0,10
"10841","SCI_PAINTED_CAVE_W",2007,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10842","SCI_PAINTED_CAVE_W",2007,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10843","SCI_PAINTED_CAVE_W",2008,"INNER","1","Painted Cave SMCA","mpa","SMCA",0,0,221,26,144,0,0,0,77
"10844","SCI_PAINTED_CAVE_W",2008,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.058987346418349,0,241,73,93,0,3,0,148
"10845","SCI_PAINTED_CAVE_W",2008,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.190507845146374,0.190507845146374,0,0,0,0,2,2,0
"10846","SCI_PAINTED_CAVE_W",2008,"INNER","4","Painted Cave SMCA","mpa","SMCA",0.0871629357025857,0.0871629357025857,0,0,0,0,1,1,0
"10847","SCI_PAINTED_CAVE_W",2008,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0,0,460,301,192,0,0,0,268
"10848","SCI_PAINTED_CAVE_W",2008,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.122431037738923,0.122431037738923,3263,196,1563,0,1,1,1700
"10849","SCI_PAINTED_CAVE_W",2008,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10850","SCI_PAINTED_CAVE_W",2008,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0.261169882349007,0.261169882349007,0,0,0,0,2,2,0
"10851","SCI_PAINTED_CAVE_W",2009,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.00648362808883566,0,303,43,208,2,1,0,95
"10852","SCI_PAINTED_CAVE_W",2009,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.00514683027759137,0,3204,0,431,0,1,0,2773
"10853","SCI_PAINTED_CAVE_W",2009,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.00802899617824369,0,0,0,0,0,1,0,0
"10854","SCI_PAINTED_CAVE_W",2009,"INNER","4","Painted Cave SMCA","mpa","SMCA",0.17432036140853,0.122431037738923,0,0,0,0,3,1,0
"10855","SCI_PAINTED_CAVE_W",2009,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0,0,278,135,147,0,0,0,131
"10856","SCI_PAINTED_CAVE_W",2009,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0,0,94,87,61,0,0,0,33
"10857","SCI_PAINTED_CAVE_W",2009,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.143095984794476,0.143095984794476,0,0,0,0,1,1,0
"10858","SCI_PAINTED_CAVE_W",2009,"OUTER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10859","SCI_PAINTED_CAVE_W",2010,"INNER","1","Painted Cave SMCA","mpa","SMCA",0.0165771666001443,0,380,0,320,0,1,0,60
"10860","SCI_PAINTED_CAVE_W",2010,"INNER","2","Painted Cave SMCA","mpa","SMCA",0.0224650264967263,0,1680,3,379,0,1,0,1301
"10861","SCI_PAINTED_CAVE_W",2010,"INNER","3","Painted Cave SMCA","mpa","SMCA",0.340851661255013,0.340851661255013,0,0,0,0,2,2,0
"10862","SCI_PAINTED_CAVE_W",2010,"INNER","4","Painted Cave SMCA","mpa","SMCA",0,0,0,0,0,0,0,0,0
"10863","SCI_PAINTED_CAVE_W",2010,"OUTER","1","Painted Cave SMCA","mpa","SMCA",0,0,97,134,64,0,0,0,33
"10864","SCI_PAINTED_CAVE_W",2010,"OUTER","2","Painted Cave SMCA","mpa","SMCA",0.159673151394621,0.143095984794476,509,107,427,0,2,1,82
"10865","SCI_PAINTED_CAVE_W",2010,"OUTER","3","Painted Cave SMCA","mpa","SMCA",0.168956174484072,0.143095984794476,0,0,0,0,2,1,0
"10866","SCI_PAINTED_CAVE_W",2010,"OUTER","4","Painted Cave SMCA","mpa","SMCA",1.37454272340165,1.37454272340165,0,0,0,0,7,7,0
