CA_MPA_Name_Short,year,y,mpa,reference,Diff,lnDiff,resp,time,HW,BA_HW,type,Location,Hectares,source,BA
Scorpion SMR,2014,Panulirus interruptus,0.2474226804123711,0,25.74226804123711,3.2481343117763903,Den,11,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2014,Panulirus interruptus legal,0.23333333333333334,0,24.333333333333336,3.1918471524802814,Den,11,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2014,Panulirus interruptus sublegal,0.17010309278350516,0,18.010309278350515,2.8909443316306738,Den,11,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2014,Strongylocentrotus purpuratus,0.46481884329757706,0.7759264121221213,0.6041517831364055,-0.5039298160335669,Den,11,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2014,Macrocystis pyrifera,0.3831133113311331,0.012788778877887793,17.250301713734004,2.847829633975656,Den,11,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2014,All urchins,0.48012165682410224,0.7980626287148292,0.6065391956111232,-0.4999859267816235,Den,11,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2014,Mesocentrotus franciscanus,0.2884677160295535,0.47007174215654784,0.6217148184744133,-0.47527378258087777,Den,11,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Semicossyphus pulcher,0.22674722436907252,0.18713420869667757,1.200944401959915,0.183108248903818,Bio,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Semicossyphus pulcher legal,0.21304613679422763,0.15507594895655608,1.3511728280473363,0.3009729768120198,Bio,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Panulirus interruptus,0.12072999653777415,3.8028949415605875e-5,13.023472755115433,2.5667533258789677,Bio,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Panulirus interruptus legal,0.11867587374841478,0,12.867587374841477,2.554711542872717,Bio,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Panulirus interruptus sublegal,0.12072999653777415,3.8028949415605875e-5,13.023472755115433,2.5667533258789677,Bio,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Semicossyphus pulcher,0.4201680672268907,0.5850840336134453,0.7228694485631575,-0.32452664219686794,Den,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Semicossyphus pulcher legal,0.17105263157894735,0.13157894736842105,1.278810408921933,0.24593027777155915,Den,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Panulirus interruptus,0.15463917525773194,0.030927835051546393,4.0226700251889165,1.391945867527822,Den,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Panulirus interruptus legal,0.2444444444444444,0,25.444444444444443,3.2364974262180204,Den,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Panulirus interruptus sublegal,0.15463917525773194,0.030927835051546393,4.0226700251889165,1.391945867527822,Den,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Strongylocentrotus purpuratus,0.042194884104718326,0.38780849148601004,0.13120605824612946,-2.0309862278817365,Den,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Macrocystis pyrifera,0.696094609460946,0,70.6094609460946,4.257164143256013,Den,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,All urchins,0.06527006814782486,0.39803285097948293,0.1844706081070165,-1.6902651338450756,Den,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2015,Mesocentrotus franciscanus,0.09915408501980941,0.2321179997858443,0.45083011224426617,-0.7966647016998301,Den,12,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Semicossyphus pulcher,0.6342794443104658,0.25788166142497587,2.4050897731605474,0.8775872305785459,Bio,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Semicossyphus pulcher legal,0.6265914627548526,0.11840661757100283,4.95762192632204,1.6009261754254736,Bio,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Panulirus interruptus,1,0.02214439040992966,31.420723402115065,3.4474676561816295,Bio,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Panulirus interruptus legal,1,0.02563395253984544,28.34375442551961,3.344406703452804,Bio,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Panulirus interruptus sublegal,1,0.02214439040992966,31.420723402115065,3.4474676561816295,Bio,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Semicossyphus pulcher,0.7352941176470588,1,0.7379149679673849,-0.3039266805763366,Den,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Semicossyphus pulcher legal,0.42105263157894735,0.10197368421052631,3.8495887191539366,1.3479663163995859,Den,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Panulirus interruptus,0.8041237113402062,0.010309278350515464,40.08629441624365,3.6910344907595922,Den,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Panulirus interruptus legal,0.9111111111111111,0.02222222222222222,28.586206896551726,3.352924325148821,Den,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Panulirus interruptus sublegal,0.8041237113402062,0.010309278350515464,40.08629441624365,3.6910344907595922,Den,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Strongylocentrotus purpuratus,0.010614357512564699,0.06197959642937514,0.2863916795197799,-1.2503948962737386,Den,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Macrocystis pyrifera,0.3325082508250825,0.039500825082508254,6.919243270272522,1.934306409643132,Den,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,All urchins,0.018107590822092803,0.0604567586366798,0.39893391870371947,-0.9189594930922415,Den,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2016,Mesocentrotus franciscanus,0.03062426383981154,0.02647499732305386,1.113756458431188,0.1077384986019505,Den,13,Y,D,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Semicossyphus pulcher,0.3778128519857701,0.271870323220312,1.3758555620722532,0.3190757645772418,Bio,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Semicossyphus pulcher legal,0.27870402266547384,0.04191679761695829,5.560898127722163,1.7157596289802965,Bio,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Panulirus interruptus,0.4214583516274907,0.005449929335218753,27.926234629692676,3.3295665563214434,Bio,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Panulirus interruptus legal,0.33918091257886995,0,34.91809125788699,3.553005069050404,Bio,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Panulirus interruptus sublegal,0.4214583516274907,0.005449929335218753,27.926234629692676,3.3295665563214434,Bio,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Semicossyphus pulcher,0.6386554621848739,0.9317226890756302,0.6887966804979253,-0.3728091451341118,Den,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Semicossyphus pulcher legal,0.2631578947368421,0.06907894736842105,3.4542429284525795,1.2396033097505719,Den,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Panulirus interruptus,0.5773195876288659,0.01804123711340206,20.944852941176467,3.041892933184398,Den,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Panulirus interruptus legal,0.5555555555555556,0,56.55555555555556,4.035223439214303,Den,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Panulirus interruptus sublegal,0.5773195876288659,0.01804123711340206,20.944852941176467,3.041892933184398,Den,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Strongylocentrotus purpuratus,0.018003150551346485,0.161184457280024,0.16358465596873,-1.8104246491342284,Den,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Macrocystis pyrifera,0.89507700770077,0.003403465346534653,67.52559761978044,4.212506749987985,Den,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,All urchins,0.03128253388069812,0.15976209635256838,0.24317874700934997,-1.4139585216505788,Den,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2017,Mesocentrotus franciscanus,0.05386015633365456,0.07739051290288039,0.7307447251697013,-0.3136910933956214,Den,14,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Semicossyphus pulcher,0.493205922566752,0.3226510454029991,1.512714087391878,0.4139054462893168,Bio,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Semicossyphus pulcher legal,0.39705054561342057,0.0992306683831918,3.726522520080603,1.3154754985470598,Bio,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Panulirus interruptus,0.5884202822984415,0.021840096188026098,18.79455007813342,2.9335669383488434,Bio,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Panulirus interruptus legal,0.538475360555626,0.016256220159875795,20.88934954140103,3.039239437764456,Bio,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Panulirus interruptus sublegal,0.5884202822984415,0.021840096188026098,18.79455007813342,2.9335669383488434,Bio,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Semicossyphus pulcher,0.43277310924369744,0.5808823529411765,0.7493422456090449,-0.2885594631010167,Den,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Semicossyphus pulcher legal,0.3026315789473684,0.16776315789473684,1.7586972612879348,0.5645733425223367,Den,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Panulirus interruptus,0.7010309278350514,0.038659793814432984,14.612288135593218,2.6818628278457357,Den,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Panulirus interruptus legal,0.7555555555555555,0.02222222222222222,23.75862068965517,3.1679454410271846,Den,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Panulirus interruptus sublegal,0.7010309278350514,0.038659793814432984,14.612288135593218,2.6818628278457357,Den,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Strongylocentrotus purpuratus,0.03124296751931588,0.2012133373340335,0.1952668711166199,-1.6333880862276984,Den,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Macrocystis pyrifera,0.8034928492849285,0.010726072607260726,39.249734607218684,3.6699446826060336,Den,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,All urchins,0.051872360351513665,0.20900901515254838,0.2825105638159102,-1.2640393350561607,Den,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2018,Mesocentrotus franciscanus,0.08534104293821608,0.12881464824927724,0.6868226382492921,-0.3756791885782106,Den,15,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Semicossyphus pulcher,0.7849873547471196,0.3061269784262708,2.51477225608738,0.9221822452118095,Bio,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Semicossyphus pulcher legal,0.7338150115073635,0.15213277075067388,4.5876907429849245,1.5233767913686118,Bio,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Panulirus interruptus,0.3130181427176294,0.026807023228400895,8.775992035899915,2.1720198154861814,Bio,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Panulirus interruptus legal,0.2902651897704129,0.02227457841959366,9.303458154177594,2.2303861755773897,Bio,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Panulirus interruptus sublegal,0.3130181427176294,0.026807023228400895,8.775992035899915,2.1720198154861814,Bio,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Semicossyphus pulcher,0.47478991596638653,0.4663865546218487,1.0176397953783736,0.017486019932585684,Den,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Semicossyphus pulcher legal,0.4605263157894736,0.256578947368421,1.7650542941757157,0.5681814514847761,Den,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Panulirus interruptus,0.34020618556701027,0.03608247422680412,7.599552572706934,2.028089373547015,Den,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Panulirus interruptus legal,0.3777777777777778,0.03333333333333334,8.948717948717949,2.1915102760727807,Den,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Panulirus interruptus sublegal,0.34020618556701027,0.03608247422680412,7.599552572706934,2.028089373547015,Den,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Strongylocentrotus purpuratus,0.01263971194959118,0.2042232390668367,0.10568280102667894,-2.2473131143248493,Den,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Macrocystis pyrifera,0.9279427942794279,0.010107260726072606,46.64697031869785,3.84260798024753,Den,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,All urchins,0.019189590976664256,0.19441792483281276,0.14279369580988333,-1.9463543770407727,Den,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2019,Mesocentrotus franciscanus,0.028482706927936606,0.07112645893564622,0.4743545747320627,-0.7458001889775444,Den,16,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Semicossyphus pulcher,0.6837759071005923,0.3440139974335955,1.9597414569200133,0.6728125548068846,Bio,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Semicossyphus pulcher legal,0.6720564886351965,0.23558297208768295,2.7772955219048128,1.0214776203453864,Bio,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Panulirus interruptus,0.5313894595763105,0.041201860044327035,10.573628753088517,2.3583630477859496,Bio,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Panulirus interruptus legal,0.5096062012545536,0.042372974545157274,9.921265801058068,2.294680514069589,Bio,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Panulirus interruptus sublegal,0.5313894595763105,0.041201860044327035,10.573628753088517,2.3583630477859496,Bio,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Semicossyphus pulcher,0.38235294117647056,0.3361344537815126,1.1335275552318524,0.12533450053485634,Den,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Semicossyphus pulcher legal,0.4605263157894736,0.28618421052631576,1.5886272767658818,0.46287029538667246,Den,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Panulirus interruptus,0.5257731958762886,0.020618556701030924,17.4983164983165,2.862104676205742,Den,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Panulirus interruptus legal,0.5333333333333334,0.01666666666666667,20.375,3.0143086591269266,Den,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Panulirus interruptus sublegal,0.5257731958762886,0.020618556701030924,17.4983164983165,2.862104676205742,Den,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Strongylocentrotus purpuratus,0.017665591478508734,0.2633710899407396,0.10120159920533653,-2.290640719829355,Den,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Macrocystis pyrifera,1,0.004881738173817382,67.86841618924413,4.2175707744958935,Den,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,All urchins,0.02918218063947118,0.2463141528347949,0.15286779994831468,-1.8781817837237351,Den,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2020,Mesocentrotus franciscanus,0.04775671913481101,0.0768818931363101,0.6647727972984633,-0.4083099549025419,Den,17,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Semicossyphus pulcher,0.5117271571863375,0.3591315445494613,1.4133908762068137,0.34599169404422603,Bio,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Semicossyphus pulcher legal,0.40739343617642965,0.28619409985038874,1.4091888946716364,0.3430142868632296,Bio,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Panulirus interruptus,0.9100138687743788,0.03086754841871541,22.512088548797212,3.11405243376858,Bio,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Panulirus interruptus legal,0.8628324209888585,0.010445693386789462,42.69028222602712,3.7539713118051066,Bio,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Panulirus interruptus sublegal,0.9100138687743788,0.03086754841871541,22.512088548797212,3.11405243376858,Bio,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Semicossyphus pulcher,0.3949579831932773,0.29516806722689076,1.3269998623158474,0.28292065159410984,Den,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Semicossyphus pulcher legal,0.48684210526315785,0.3782894736842105,1.2795662487292443,0.24652115232245186,Den,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Panulirus interruptus,1,0.07731958762886597,11.566706021251479,2.448130800692588,Den,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Panulirus interruptus legal,1,0.02222222222222222,31.344827586206897,3.4450492641910047,Den,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Panulirus interruptus sublegal,1,0.07731958762886597,11.566706021251479,2.448130800692588,Den,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Strongylocentrotus purpuratus,0.019503413097292026,0.27406046058060163,0.10386314602528249,-2.264681150005255,Den,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Macrocystis pyrifera,0.9986248624862486,0.039913366336633664,20.207510262556134,3.0060543304845053,Den,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,All urchins,0.03650159344980747,0.26394439064751796,0.16974829577598724,-1.773438552204997,Den,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2021,Mesocentrotus franciscanus,0.06713780918727916,0.10568583360102794,0.6667869935856496,-0.40528463401611864,Den,18,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Semicossyphus pulcher,1,0.6866885422211816,1.449715244031313,0.37136715372005225,Bio,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Semicossyphus pulcher legal,1,0.6832061205619161,1.4569980991819422,0.3763782226013329,Bio,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Panulirus interruptus,0.8291848630195623,0.024682495008787442,24.196207995040133,3.186195926464958,Bio,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Panulirus interruptus legal,0.794109929991126,0.010445693386789462,39.329061371461435,3.671963720699016,Bio,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Panulirus interruptus sublegal,0.8291848630195623,0.024682495008787442,24.196207995040133,3.186195926464958,Bio,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Semicossyphus pulcher,0.5504201680672269,0.4674369747899159,1.1738097333450674,0.16025464127424258,Den,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Semicossyphus pulcher legal,1,0.8355263157894736,1.1945222533457829,0.17774631745178687,Den,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Panulirus interruptus,0.8865979381443297,0.06701030927835051,11.642570281124497,2.4546682324569478,Den,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Panulirus interruptus legal,1,0.02222222222222222,31.344827586206897,3.4450492641910047,Den,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Panulirus interruptus sublegal,0.8865979381443297,0.06701030927835051,11.642570281124497,2.4546682324569478,Den,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Strongylocentrotus purpuratus,0.024491786062560944,0.2936857700097517,0.11357722181534345,-2.1752723049892206,Den,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Macrocystis pyrifera,0.9179042904290429,0.02863723872387238,24.01580239883262,3.178712046960547,Den,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,All urchins,0.05938271436559784,0.29638052763419304,0.2264592821918442,-1.4851901197919666,Den,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2022,Mesocentrotus franciscanus,0.12988542670521466,0.15879644501552628,0.8287225876845196,-0.18786981472953979,Den,19,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,Semicossyphus pulcher,0.49442391869625857,0.4652813726406916,1.061316406939429,0.05951003095138978,Bio,20,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,Semicossyphus pulcher legal,0.5114273713959312,0.505349514560826,1.011793659765615,0.011724656563927575,Bio,20,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,Panulirus interruptus,0.7077138498947365,0.12119244722096802,5.470694884484378,1.699405643920288,Bio,20,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,Panulirus interruptus legal,0.7085877680495469,0.10217229775103467,6.4061072337525395,1.8572517906273387,Bio,20,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,Panulirus interruptus sublegal,0.7077138498947365,0.12119244722096802,5.470694884484378,1.699405643920288,Bio,20,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,Semicossyphus pulcher,0.3067226890756302,0.24684873949579833,1.2331097660723047,0.20953924379835517,Den,20,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,Semicossyphus pulcher legal,0.5789473684210525,0.5460526315789473,1.0591575958353052,0.05747387125581381,Den,20,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,Panulirus interruptus,0.7113402061855669,0.14948453608247422,4.5229476405946984,1.5091639141728304,Den,20,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,Panulirus interruptus legal,0.9333333333333333,0.13333333333333333,6.5813953488372094,1.8842467819496753,Den,20,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,Panulirus interruptus sublegal,0.7113402061855669,0.14948453608247422,4.5229476405946984,1.5091639141728304,Den,20,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,Strongylocentrotus purpuratus,0.026104568299452402,0.25093766409121593,0.13836472563359553,-1.9778621408737338,Den,20,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,Macrocystis pyrifera,0.6243124312431242,0.026815181518151814,17.229642910503507,2.846631325455865,Den,20,N,A,SMR,C,2495.721854,PISCO,N/A
Scorpion SMR,2023,All urchins,0.045953183035328665,0.27329255374767575,0.19751024972285466,-1.6219647986566708,Den,20,N,A,SMR,C,2495.721854,PISCO,N/A
